PMS_Reference__c,tenancy_status__c
111868091002,Current
104496001004,Current
104805001002,Current
104405001003,Current
103734001002,Current
103734011002,Current
103734013003,Current
103734015002,Current
104455008002,Current
103807002003,Current
103890001001,Current
103900001002,Current
103899001004,Current
103903001003,Current
103911001002,Current
103920001006,Current
103933001001,Current
103990001002,Current
103974001002,Current
104350013004,Current
104060002002,Current
104174011004,Current
104071002002,Current
104094002003,Current
104098001004,Current
104223016005,Current
104114002003,Current
104112001002,Current
104174055002,Current
104455037002,Current
104112002004,Current
104115001003,Current
104115002003,Current
104173003004,Current
104164003006,Current
104164004003,Current
104164006004,Current
104122013001,Current
104226003001,Current
104174050002,Current
104173009002,Current
104429001003,Current
104186006001,Current
104174034002,Current
104186009007,Current
104235001005,Current
104223002004,Current
104223007005,Current
104223011003,Current
104189001001,Current
104189004007,Current
104223018002,Current
104154019005,Current
104236002003,Current
104414001002,Current
104154037002,Current
104174046002,Current
104154039003,Current
104209002004,Current
104209003003,Current
104305001002,Current
104294003003,Current
104455004002,Current
104174003004,Current
104294007003,Current
104174004003,Current
104174043001,Current
104152007002,Current
104174012004,Current
104174014003,Current
104174020003,Current
104174024003,Current
104350002004,Current
104358002001,Current
104174037003,Current
104174026005,Current
104174027003,Current
104174030001,Current
104457020004,Current
104360002002,Current
104174035005,Current
104174039003,Current
104336001002,Current
104174048003,Current
104174051003,Current
104174053006,Current
104174056003,Current
104722042005,Current
104174057002,Current
104174063004,Current
104174066005,Current
104359002003,Current
104366002002,Current
104368001006,Current
104350001005,Current
104350005003,Current
104350008005,Current
104350017004,Current
104350020004,Current
104379001005,Current
104383001003,Current
104385001005,Current
104387002003,Current
104397001004,Current
104400002001,Current
104398001008,Current
104416002007,Current
104455001002,Current
104455005003,Current
104457003003,Current
104457004002,Current
105234002003,Current
104455010001,Current
104457010003,Current
104457013003,Current
104457016003,Current
104457019003,Current
104455017002,Current
104455018003,Current
104455019002,Current
104455020005,Current
104476001001,Current
104476002006,Current
104489001005,Current
104489002006,Current
104650001003,Current
104696001002,Current
104696002002,Current
104723002002,Current
104787002001,Current
104721003005,Current
104721012005,Current
104721014003,Current
104722016006,Current
104722035003,Current
105843001001,Current
106319002002,Current
106318002003,Current
106726001001,Current
106919001002,Current
107267001001,Current
107268001001,Current
107498002001,Current
107498003001,Current
107722004001,Current
107498004001,Current
107498005001,Current
107498006001,Current
107522002001,Current
107522004001,Current
107519001001,Current
107596001001,Current
107587001001,Current
107570007001,Current
107570008001,Current
111868170003,Current
107570009001,Current
107612001001,Current
111867200003,Current
107665001001,Current
107664001001,Current
107673001001,Current
107652006001,Current
107652007002,Current
107699001001,Current
107699002001,Current
107699003001,Current
109952007004,Current
107699004001,Current
107699005001,Current
107705002001,Current
107729001001,Current
107746001001,Current
107722003001,Current
108889001002,Current
107993001001,Current
108638001001,Current
108643001001,Current
108637001001,Current
108644001001,Current
108639001001,Current
108650001001,Current
108645001001,Current
112876001002,Current
108640001001,Current
111868232004,Current
108649001001,Current
108647001001,Current
108642001001,Current
108648001001,Current
108970002002,Current
109197001002,Current
109199002001,Current
109216002002,Current
109217002005,Current
110107001001,Current
110116001002,Current
110116006001,Current
109952003002,Current
109952004001,Current
111868100003,Current
109952005001,Current
109952006003,Current
109952008004,Current
109952009005,Current
109952010003,Current
109952011002,Current
109952012006,Current
109952013003,Current
109952014001,Current
109952015002,Current
111248002002,Current
111251001001,Current
111867094002,Current
112195001003,Current
112170001002,Current
112171001001,Current
111867137002,Current
112864002001,Current
111884001009,Current
111868081002,Current
112491001001,Current
112189002003,Current
112198001001,Current
111883001005,Current
112216001001,Current
111867067004,Current
111868249002,Current
111867001002,Current
111867002003,Current
111867003003,Current
111867115005,Current
111867206003,Current
111868001008,Current
111867004002,Current
111868002004,Current
111867170003,Current
111868247003,Current
111867005003,Current
111868003003,Current
111867006005,Current
111868004004,Current
111867182002,Current
111868213003,Current
111868005003,Current
111868241006,Current
114061001002,Current
111868006003,Current
112696001001,Current
111867009004,Current
111868007002,Current
111867010003,Current
111868008004,Current
111868180003,Current
111867011005,Current
111867075003,Current
111867117003,Current
111868010003,Current
111867013004,Current
111868011003,Current
111867014002,Current
111868012004,Current
111868055003,Current
111868078002,Current
112391001004,Current
111867015002,Current
111868086002,Current
111867016002,Current
111868014003,Current
111867025007,Current
111868040003,Current
111867017003,Current
111868015002,Current
111867036008,Current
111867039003,Current
112730001003,Current
111867018002,Current
111868016002,Current
111868084003,Current
111867019005,Current
111868017003,Current
112365002001,Current
111867020002,Current
111868202006,Current
111868018003,Current
111868187002,Current
111867021002,Current
111868028006,Current
111868019003,Current
111867022002,Current
111868020004,Current
111867023004,Current
111868021002,Current
111867176004,Current
111867024002,Current
111867198004,Current
111868023005,Current
111868024003,Current
111868025004,Current
111868027002,Current
111867027005,Current
111867028004,Current
111867029002,Current
111867051007,Current
111868029003,Current
111867030003,Current
111867031004,Current
111868031004,Current
111868102005,Current
111867172002,Current
111867032004,Current
111867033004,Current
111868033003,Current
111867034005,Current
111867112002,Current
111867128002,Current
111867132002,Current
111867035002,Current
111868036003,Current
111867037004,Current
111868037003,Current
111867104003,Current
111867116002,Current
111867038004,Current
111868038003,Current
111868039003,Current
111867040005,Current
111868116005,Current
111867041003,Current
111868041003,Current
111867199005,Current
111867042003,Current
111867045002,Current
111868042002,Current
111867086003,Current
111867145005,Current
111868211004,Current
111868043003,Current
111867187003,Current
111867044005,Current
111868044005,Current
111867113002,Current
111868045004,Current
111867053003,Current
111868119004,Current
112508001001,Current
111867047003,Current
111868047002,Current
111867080004,Current
113707040002,Current
111867048003,Current
111868048005,Current
111868152005,Current
111867049002,Current
111868134004,Current
111867050004,Current
111867103007,Current
111867216003,Current
111867221002,Current
111868049004,Current
111867099004,Current
111867052002,Current
111868080008,Current
112310001002,Current
111868051002,Current
111868052003,Current
111868079004,Current
111868053003,Current
111867055004,Current
111868126006,Current
111867056002,Current
111868054003,Current
111867057003,Current
111867058006,Current
111868056003,Current
111867059003,Current
111868057003,Current
111867060004,Current
111867093005,Current
111868058004,Current
111867146003,Current
111867061003,Current
111868059006,Current
111868158002,Current
111868205002,Current
112376002002,Current
111868060002,Current
111867063003,Current
111868061003,Current
111868087003,Current
111867091004,Current
111867064002,Current
111867065003,Current
111868062003,Current
111867066003,Current
111868148006,Current
